seed,fold,row_index,comment_id,final_human_label,text_cluster_id,exact_duplicate_group_id,near_duplicate_cluster_id,cv_group_id
62,4,1373,7428614622015521541,Neutral,EXACT_TEXT_796732767386ee94,EXACT_TEXT_796732767386ee94,SIM_CLUSTER_00021,near_duplicate_cluster_id:SIM_CLUSTER_00021
62,4,1374,7428618400412451589,Neutral,EXACT_TEXT_5b599fafe65c0650,EXACT_TEXT_5b599fafe65c0650,,exact_duplicate_group_id:EXACT_TEXT_5b599fafe65c0650
62,4,1378,7428722045233873670,Neutral,EXACT_TEXT_b4648fa0174119b5,EXACT_TEXT_b4648fa0174119b5,,exact_duplicate_group_id:EXACT_TEXT_b4648fa0174119b5
62,4,1382,7428756443396915974,Neutral,EXACT_TEXT_7ca4c336b8d7f4a1,EXACT_TEXT_7ca4c336b8d7f4a1,,exact_duplicate_group_id:EXACT_TEXT_7ca4c336b8d7f4a1
62,4,1393,7428920345430688529,Neutral,EXACT_TEXT_4ab73ac1be940106,EXACT_TEXT_4ab73ac1be940106,,exact_duplicate_group_id:EXACT_TEXT_4ab73ac1be940106
62,4,1403,7429161307826258694,Positive,EXACT_TEXT_12eea553e590930e,EXACT_TEXT_12eea553e590930e,,exact_duplicate_group_id:EXACT_TEXT_12eea553e590930e
62,4,1407,7429186356247200532,Negative,EXACT_TEXT_60d8fe08b440a163,EXACT_TEXT_60d8fe08b440a163,,exact_duplicate_group_id:EXACT_TEXT_60d8fe08b440a163
62,4,1412,7429324435167085318,Neutral,EXACT_TEXT_d95884e4b0f256af,EXACT_TEXT_d95884e4b0f256af,,exact_duplicate_group_id:EXACT_TEXT_d95884e4b0f256af
62,4,1414,7429362087108084485,Positive,EXACT_TEXT_2756fe6b6a95c42e,EXACT_TEXT_2756fe6b6a95c42e,,exact_duplicate_group_id:EXACT_TEXT_2756fe6b6a95c42e
62,4,1415,7429474508841288464,Positive,EXACT_TEXT_23237792f7d63f1a,EXACT_TEXT_23237792f7d63f1a,,exact_duplicate_group_id:EXACT_TEXT_23237792f7d63f1a
62,4,1418,7429547699379503877,Negative,EXACT_TEXT_8d6ed3f0b48b69e4,EXACT_TEXT_8d6ed3f0b48b69e4,,exact_duplicate_group_id:EXACT_TEXT_8d6ed3f0b48b69e4
62,4,1419,7429556927258624774,Neutral,EXACT_TEXT_ac92fb8a3e5da942,EXACT_TEXT_ac92fb8a3e5da942,,exact_duplicate_group_id:EXACT_TEXT_ac92fb8a3e5da942
62,4,1422,7429620689340695314,Positive,EXACT_TEXT_d7c15ff4bc79e35b,EXACT_TEXT_d7c15ff4bc79e35b,,exact_duplicate_group_id:EXACT_TEXT_d7c15ff4bc79e35b
62,4,1435,7430267876521476885,Negative,EXACT_TEXT_7a30e7cd22ca8bdd,EXACT_TEXT_7a30e7cd22ca8bdd,,exact_duplicate_group_id:EXACT_TEXT_7a30e7cd22ca8bdd
62,4,1439,7430319408092316434,Negative,EXACT_TEXT_c13d849ce0cf2b91,EXACT_TEXT_c13d849ce0cf2b91,,exact_duplicate_group_id:EXACT_TEXT_c13d849ce0cf2b91
62,4,1447,7430637622899720966,Negative,EXACT_TEXT_5d6bb775bcda19d7,EXACT_TEXT_5d6bb775bcda19d7,,exact_duplicate_group_id:EXACT_TEXT_5d6bb775bcda19d7
62,4,1451,7430726567230571272,Neutral,EXACT_TEXT_1da8991935994e2c,EXACT_TEXT_1da8991935994e2c,,exact_duplicate_group_id:EXACT_TEXT_1da8991935994e2c
62,4,1458,7431055081434678023,Neutral,EXACT_TEXT_ae1f9575d83bf398,EXACT_TEXT_ae1f9575d83bf398,,exact_duplicate_group_id:EXACT_TEXT_ae1f9575d83bf398
62,4,1460,7431131287655875334,Negative,EXACT_TEXT_d52e39abebb24e1a,EXACT_TEXT_d52e39abebb24e1a,,exact_duplicate_group_id:EXACT_TEXT_d52e39abebb24e1a
62,4,1476,7432464906720674565,Negative,EXACT_TEXT_d3cadf9064ed8799,EXACT_TEXT_d3cadf9064ed8799,,exact_duplicate_group_id:EXACT_TEXT_d3cadf9064ed8799
62,4,1490,7435492010503521044,Negative,EXACT_TEXT_1895d5998b4c0723,EXACT_TEXT_1895d5998b4c0723,,exact_duplicate_group_id:EXACT_TEXT_1895d5998b4c0723
62,4,1496,7436325037428605712,Neutral,EXACT_TEXT_006d527f9c2db7d6,EXACT_TEXT_006d527f9c2db7d6,,exact_duplicate_group_id:EXACT_TEXT_006d527f9c2db7d6
62,4,1532,7440327649454801671,Neutral,EXACT_TEXT_9344db7c24ad65cc,EXACT_TEXT_9344db7c24ad65cc,,exact_duplicate_group_id:EXACT_TEXT_9344db7c24ad65cc
62,4,1552,7444390480797942548,Neutral,EXACT_GROUP_00221,EXACT_GROUP_00221,SIM_CLUSTER_00068,near_duplicate_cluster_id:SIM_CLUSTER_00068
62,4,1556,7446074065301177105,Neutral,EXACT_TEXT_46d48a8dec870477,EXACT_TEXT_46d48a8dec870477,,exact_duplicate_group_id:EXACT_TEXT_46d48a8dec870477
62,4,1563,7447986580340228869,Neutral,EXACT_TEXT_4b88a746f87f0344,EXACT_TEXT_4b88a746f87f0344,SIM_CLUSTER_00021,near_duplicate_cluster_id:SIM_CLUSTER_00021
62,4,1566,7448453948753478407,Neutral,EXACT_TEXT_7befff2fc6ee7573,EXACT_TEXT_7befff2fc6ee7573,,exact_duplicate_group_id:EXACT_TEXT_7befff2fc6ee7573
62,4,1576,7452688668726821648,Neutral,EXACT_TEXT_06dfcb2afca3d1b5,EXACT_TEXT_06dfcb2afca3d1b5,,exact_duplicate_group_id:EXACT_TEXT_06dfcb2afca3d1b5
62,4,1587,7457182381214581510,Neutral,EXACT_TEXT_0be04bff8b909d5d,EXACT_TEXT_0be04bff8b909d5d,,exact_duplicate_group_id:EXACT_TEXT_0be04bff8b909d5d
62,4,1606,7458527253942584082,Neutral,EXACT_TEXT_1d186f3db2c6b0d2,EXACT_TEXT_1d186f3db2c6b0d2,,exact_duplicate_group_id:EXACT_TEXT_1d186f3db2c6b0d2
62,4,1610,7459408801617036040,Positive,EXACT_TEXT_27d56c50e31d2931,EXACT_TEXT_27d56c50e31d2931,,exact_duplicate_group_id:EXACT_TEXT_27d56c50e31d2931
62,4,1613,7459661956102816529,Negative,EXACT_TEXT_8dede9aad53afe57,EXACT_TEXT_8dede9aad53afe57,,exact_duplicate_group_id:EXACT_TEXT_8dede9aad53afe57
62,4,1617,7460726642425004807,Positive,EXACT_TEXT_faf4a9abd31ce84b,EXACT_TEXT_faf4a9abd31ce84b,,exact_duplicate_group_id:EXACT_TEXT_faf4a9abd31ce84b
62,4,1636,7463810849079034629,Negative,EXACT_TEXT_0ff1f12bd4f2ab7a,EXACT_TEXT_0ff1f12bd4f2ab7a,,exact_duplicate_group_id:EXACT_TEXT_0ff1f12bd4f2ab7a
62,4,1639,7467816629105165073,Neutral,EXACT_TEXT_7b7d60582e0f539a,EXACT_TEXT_7b7d60582e0f539a,,exact_duplicate_group_id:EXACT_TEXT_7b7d60582e0f539a
62,4,1649,7472263861074068244,Negative,EXACT_TEXT_34dc62a1a4457830,EXACT_TEXT_34dc62a1a4457830,,exact_duplicate_group_id:EXACT_TEXT_34dc62a1a4457830
62,4,1657,7477235005720609541,Positive,EXACT_TEXT_46bb0faf62e19eb9,EXACT_TEXT_46bb0faf62e19eb9,,exact_duplicate_group_id:EXACT_TEXT_46bb0faf62e19eb9
62,4,1668,7484332418754806536,Negative,EXACT_TEXT_ce4c36e0996d4b2a,EXACT_TEXT_ce4c36e0996d4b2a,,exact_duplicate_group_id:EXACT_TEXT_ce4c36e0996d4b2a
62,4,1673,7492025256124547861,Neutral,EXACT_TEXT_6d8c68d92f9782c2,EXACT_TEXT_6d8c68d92f9782c2,SIM_CLUSTER_00107,near_duplicate_cluster_id:SIM_CLUSTER_00107
62,4,1674,7492095313193861909,Negative,EXACT_TEXT_cf3c325a7c014114,EXACT_TEXT_cf3c325a7c014114,,exact_duplicate_group_id:EXACT_TEXT_cf3c325a7c014114
62,4,1676,7494478048496304914,Neutral,EXACT_TEXT_bced2336d647a137,EXACT_TEXT_bced2336d647a137,,exact_duplicate_group_id:EXACT_TEXT_bced2336d647a137
62,4,1683,7499845805572342546,Negative,EXACT_TEXT_d97290843b304812,EXACT_TEXT_d97290843b304812,,exact_duplicate_group_id:EXACT_TEXT_d97290843b304812
62,4,1685,7501228005735121672,Positive,EXACT_TEXT_ba7e84c3f20c990f,EXACT_TEXT_ba7e84c3f20c990f,,exact_duplicate_group_id:EXACT_TEXT_ba7e84c3f20c990f
62,4,1712,7523025974805283591,Neutral,EXACT_TEXT_9b3eda6552cac341,EXACT_TEXT_9b3eda6552cac341,,exact_duplicate_group_id:EXACT_TEXT_9b3eda6552cac341
62,4,1715,7525760350689641223,Neutral,EXACT_TEXT_5f5b3ed3e391a4c2,EXACT_TEXT_5f5b3ed3e391a4c2,,exact_duplicate_group_id:EXACT_TEXT_5f5b3ed3e391a4c2
62,4,1736,7544220355133735687,Negative,EXACT_TEXT_7b1777bd43f12cb9,EXACT_TEXT_7b1777bd43f12cb9,,exact_duplicate_group_id:EXACT_TEXT_7b1777bd43f12cb9
62,4,1747,7556483419887911698,Neutral,EXACT_TEXT_d5945e530d4f9b5b,EXACT_TEXT_d5945e530d4f9b5b,,exact_duplicate_group_id:EXACT_TEXT_d5945e530d4f9b5b
62,4,1751,7564618097542824712,Neutral,EXACT_TEXT_b92338706f575a99,EXACT_TEXT_b92338706f575a99,,exact_duplicate_group_id:EXACT_TEXT_b92338706f575a99
62,4,1755,7573600017039393556,Neutral,EXACT_TEXT_e021df7c9a22a394,EXACT_TEXT_e021df7c9a22a394,,exact_duplicate_group_id:EXACT_TEXT_e021df7c9a22a394
62,4,1763,7586846884108780308,Neutral,EXACT_TEXT_59710961823cb264,EXACT_TEXT_59710961823cb264,,exact_duplicate_group_id:EXACT_TEXT_59710961823cb264
62,4,1765,7586966923628905236,Neutral,EXACT_TEXT_d8cd367fc63d9467,EXACT_TEXT_d8cd367fc63d9467,,exact_duplicate_group_id:EXACT_TEXT_d8cd367fc63d9467
62,4,1782,7596245348151362312,Positive,EXACT_TEXT_dd468cd0fa344817,EXACT_TEXT_dd468cd0fa344817,,exact_duplicate_group_id:EXACT_TEXT_dd468cd0fa344817
62,4,1783,7596246451714999047,Negative,EXACT_TEXT_4665e3582dbc3da5,EXACT_TEXT_4665e3582dbc3da5,,exact_duplicate_group_id:EXACT_TEXT_4665e3582dbc3da5
62,4,1785,7596250493999923976,Positive,EXACT_TEXT_d9f9e14a569222f7,EXACT_TEXT_d9f9e14a569222f7,,exact_duplicate_group_id:EXACT_TEXT_d9f9e14a569222f7
62,4,1793,7596675022011712263,Negative,EXACT_TEXT_cdd3728f17dc98e5,EXACT_TEXT_cdd3728f17dc98e5,,exact_duplicate_group_id:EXACT_TEXT_cdd3728f17dc98e5
62,4,1795,7597241373851239169,Negative,EXACT_TEXT_bb6f6d6b5dc473a5,EXACT_TEXT_bb6f6d6b5dc473a5,,exact_duplicate_group_id:EXACT_TEXT_bb6f6d6b5dc473a5
62,4,1810,7601783963719303956,Positive,EXACT_TEXT_e5dc2069c65eca07,EXACT_TEXT_e5dc2069c65eca07,,exact_duplicate_group_id:EXACT_TEXT_e5dc2069c65eca07
62,4,1811,7604507651976135444,Neutral,EXACT_TEXT_88655baa1ca3b5fd,EXACT_TEXT_88655baa1ca3b5fd,,exact_duplicate_group_id:EXACT_TEXT_88655baa1ca3b5fd
62,4,1817,7619091092960494337,Neutral,EXACT_TEXT_2ac518b2874b51c4,EXACT_TEXT_2ac518b2874b51c4,,exact_duplicate_group_id:EXACT_TEXT_2ac518b2874b51c4
62,4,1822,7648964116292846354,Negative,EXACT_TEXT_ab4ca9b9646eb32f,EXACT_TEXT_ab4ca9b9646eb32f,,exact_duplicate_group_id:EXACT_TEXT_ab4ca9b9646eb32f
62,4,1823,9087515899010098535,Positive,EXACT_GROUP_00406,EXACT_GROUP_00406,SIM_CLUSTER_00120,near_duplicate_cluster_id:SIM_CLUSTER_00120
62,5,13,7123785566018388762,Neutral,EXACT_TEXT_05c55ed684753b81,EXACT_TEXT_05c55ed684753b81,,exact_duplicate_group_id:EXACT_TEXT_05c55ed684753b81
62,5,17,7167935907470476059,Neutral,EXACT_TEXT_4084d2869b29c72b,EXACT_TEXT_4084d2869b29c72b,,exact_duplicate_group_id:EXACT_TEXT_4084d2869b29c72b
62,5,19,7171752356215145243,Negative,EXACT_TEXT_513a8126240255ae,EXACT_TEXT_513a8126240255ae,,exact_duplicate_group_id:EXACT_TEXT_513a8126240255ae
62,5,21,7185132629136638746,Neutral,EXACT_TEXT_06b86f45492a482a,EXACT_TEXT_06b86f45492a482a,,exact_duplicate_group_id:EXACT_TEXT_06b86f45492a482a
62,5,29,7201766217249571611,Neutral,EXACT_TEXT_e3db2a3ee5a3e623,EXACT_TEXT_e3db2a3ee5a3e623,,exact_duplicate_group_id:EXACT_TEXT_e3db2a3ee5a3e623
62,5,31,7205052922697155355,Neutral,EXACT_TEXT_06c6f65b201597bf,EXACT_TEXT_06c6f65b201597bf,,exact_duplicate_group_id:EXACT_TEXT_06c6f65b201597bf
62,5,33,7205541472250610438,Neutral,EXACT_GROUP_00287,EXACT_GROUP_00287,SIM_CLUSTER_00812,near_duplicate_cluster_id:SIM_CLUSTER_00812
62,5,34,7205542385199629062,Neutral,EXACT_GROUP_00287,EXACT_GROUP_00287,SIM_CLUSTER_00812,near_duplicate_cluster_id:SIM_CLUSTER_00812
62,5,49,7221649341571629851,Neutral,EXACT_TEXT_683c306788ddbdfd,EXACT_TEXT_683c306788ddbdfd,,exact_duplicate_group_id:EXACT_TEXT_683c306788ddbdfd
62,5,53,7223398588939535110,Negative,EXACT_TEXT_cb8586ff03f8af70,EXACT_TEXT_cb8586ff03f8af70,,exact_duplicate_group_id:EXACT_TEXT_cb8586ff03f8af70
62,5,57,7225220136587150106,Neutral,EXACT_TEXT_f790afa6e69fc0d7,EXACT_TEXT_f790afa6e69fc0d7,,exact_duplicate_group_id:EXACT_TEXT_f790afa6e69fc0d7
62,5,62,7229237207624729371,Neutral,EXACT_GROUP_00137,EXACT_GROUP_00137,SIM_CLUSTER_00854,near_duplicate_cluster_id:SIM_CLUSTER_00854
62,5,64,7236207709598597894,Neutral,EXACT_TEXT_291d1eb0476dd4a5,EXACT_TEXT_291d1eb0476dd4a5,,exact_duplicate_group_id:EXACT_TEXT_291d1eb0476dd4a5
62,5,66,7239665419245748998,Neutral,EXACT_TEXT_7d70896cec768ad6,EXACT_TEXT_7d70896cec768ad6,,exact_duplicate_group_id:EXACT_TEXT_7d70896cec768ad6
62,5,68,7250806324341310213,Negative,EXACT_TEXT_d3a58642643d1c17,EXACT_TEXT_d3a58642643d1c17,,exact_duplicate_group_id:EXACT_TEXT_d3a58642643d1c17
62,5,74,7263057602950693637,Neutral,EXACT_TEXT_9676a62641cf811a,EXACT_TEXT_9676a62641cf811a,,exact_duplicate_group_id:EXACT_TEXT_9676a62641cf811a
62,5,76,7272583051036525318,Neutral,EXACT_TEXT_b45aaffa8ddef464,EXACT_TEXT_b45aaffa8ddef464,,exact_duplicate_group_id:EXACT_TEXT_b45aaffa8ddef464
62,5,77,7284901903266579206,Neutral,EXACT_TEXT_077c543ae8c69216,EXACT_TEXT_077c543ae8c69216,,exact_duplicate_group_id:EXACT_TEXT_077c543ae8c69216
62,5,86,7311310042953794310,Neutral,EXACT_TEXT_3d76db92c278066d,EXACT_TEXT_3d76db92c278066d,,exact_duplicate_group_id:EXACT_TEXT_3d76db92c278066d
62,5,89,7312045541902516997,Neutral,EXACT_TEXT_1be1883be211e493,EXACT_TEXT_1be1883be211e493,,exact_duplicate_group_id:EXACT_TEXT_1be1883be211e493
62,5,90,7312052027029881606,Neutral,EXACT_TEXT_bf3258fa33c9a293,EXACT_TEXT_bf3258fa33c9a293,,exact_duplicate_group_id:EXACT_TEXT_bf3258fa33c9a293
62,5,94,7312078235625718534,Neutral,EXACT_TEXT_ef3d60f1c39c65c5,EXACT_TEXT_ef3d60f1c39c65c5,,exact_duplicate_group_id:EXACT_TEXT_ef3d60f1c39c65c5
62,5,106,7314892219084014341,Neutral,EXACT_GROUP_00254,EXACT_GROUP_00254,SIM_CLUSTER_00098,near_duplicate_cluster_id:SIM_CLUSTER_00098
62,5,119,7320096353039188742,Neutral,EXACT_TEXT_b5b7d222ef5a3056,EXACT_TEXT_b5b7d222ef5a3056,,exact_duplicate_group_id:EXACT_TEXT_b5b7d222ef5a3056
62,5,122,7320178699759371014,Negative,EXACT_TEXT_5a534bc029fe42c6,EXACT_TEXT_5a534bc029fe42c6,,exact_duplicate_group_id:EXACT_TEXT_5a534bc029fe42c6
62,5,128,7320427899285668613,Negative,EXACT_TEXT_7b56cbc2beac6243,EXACT_TEXT_7b56cbc2beac6243,,exact_duplicate_group_id:EXACT_TEXT_7b56cbc2beac6243
62,5,129,7320640432550822661,Neutral,EXACT_TEXT_3acfd64344bc3b01,EXACT_TEXT_3acfd64344bc3b01,,exact_duplicate_group_id:EXACT_TEXT_3acfd64344bc3b01
62,5,137,7325669549071106822,Negative,EXACT_TEXT_df881a49a04646a8,EXACT_TEXT_df881a49a04646a8,,exact_duplicate_group_id:EXACT_TEXT_df881a49a04646a8
62,5,140,7328343779596747525,Neutral,EXACT_TEXT_366b60051a78f388,EXACT_TEXT_366b60051a78f388,SIM_CLUSTER_00432,near_duplicate_cluster_id:SIM_CLUSTER_00432
62,5,141,7329456753429496581,Neutral,EXACT_TEXT_2468d2d271b23c6a,EXACT_TEXT_2468d2d271b23c6a,,exact_duplicate_group_id:EXACT_TEXT_2468d2d271b23c6a
62,5,151,7335246645772174085,Neutral,EXACT_TEXT_6c4ee6c81f60917e,EXACT_TEXT_6c4ee6c81f60917e,,exact_duplicate_group_id:EXACT_TEXT_6c4ee6c81f60917e
62,5,155,7339497686208840453,Neutral,EXACT_TEXT_a36382fa7c51ca8c,EXACT_TEXT_a36382fa7c51ca8c,,exact_duplicate_group_id:EXACT_TEXT_a36382fa7c51ca8c
62,5,158,7340944424291091206,Neutral,EXACT_TEXT_a1c7fb0fee26281c,EXACT_TEXT_a1c7fb0fee26281c,,exact_duplicate_group_id:EXACT_TEXT_a1c7fb0fee26281c
62,5,169,7345355533945340678,Neutral,EXACT_TEXT_a531346506145280,EXACT_TEXT_a531346506145280,,exact_duplicate_group_id:EXACT_TEXT_a531346506145280
62,5,174,7352760121527206661,Negative,EXACT_TEXT_7784166264f0047d,EXACT_TEXT_7784166264f0047d,,exact_duplicate_group_id:EXACT_TEXT_7784166264f0047d
62,5,187,7357913341787423493,Neutral,EXACT_TEXT_7efa29a6de40c7ec,EXACT_TEXT_7efa29a6de40c7ec,,exact_duplicate_group_id:EXACT_TEXT_7efa29a6de40c7ec
62,5,194,7357996326225330950,Negative,EXACT_TEXT_b3579a1c8f315e9f,EXACT_TEXT_b3579a1c8f315e9f,,exact_duplicate_group_id:EXACT_TEXT_b3579a1c8f315e9f
62,5,203,7358274389807022854,Negative,EXACT_TEXT_7d0099e0861b8922,EXACT_TEXT_7d0099e0861b8922,,exact_duplicate_group_id:EXACT_TEXT_7d0099e0861b8922
62,5,204,7358335430620021510,Neutral,EXACT_TEXT_3ef1d3608b244e4a,EXACT_TEXT_3ef1d3608b244e4a,,exact_duplicate_group_id:EXACT_TEXT_3ef1d3608b244e4a
62,5,210,7358669395169297157,Neutral,EXACT_TEXT_361856efc29cedd0,EXACT_TEXT_361856efc29cedd0,,exact_duplicate_group_id:EXACT_TEXT_361856efc29cedd0
62,5,218,7359708297187328774,Neutral,EXACT_TEXT_4b366e37bd218c0a,EXACT_TEXT_4b366e37bd218c0a,SIM_CLUSTER_00057,near_duplicate_cluster_id:SIM_CLUSTER_00057
62,5,219,7359770053929452293,Negative,EXACT_TEXT_34353b7bdc672351,EXACT_TEXT_34353b7bdc672351,,exact_duplicate_group_id:EXACT_TEXT_34353b7bdc672351
62,5,220,7359803609520145157,Negative,EXACT_TEXT_25e0c9a1ce458465,EXACT_TEXT_25e0c9a1ce458465,,exact_duplicate_group_id:EXACT_TEXT_25e0c9a1ce458465
62,5,229,7363436657960289029,Neutral,EXACT_TEXT_a56d40147310106a,EXACT_TEXT_a56d40147310106a,,exact_duplicate_group_id:EXACT_TEXT_a56d40147310106a
62,5,241,7374730998196978437,Negative,EXACT_TEXT_361d79828e659319,EXACT_TEXT_361d79828e659319,,exact_duplicate_group_id:EXACT_TEXT_361d79828e659319
62,5,242,7376474635820876550,Neutral,EXACT_TEXT_568137251027d5c0,EXACT_TEXT_568137251027d5c0,,exact_duplicate_group_id:EXACT_TEXT_568137251027d5c0
62,5,247,7377600918801433349,Neutral,EXACT_TEXT_59ca1084415752f7,EXACT_TEXT_59ca1084415752f7,,exact_duplicate_group_id:EXACT_TEXT_59ca1084415752f7
62,5,250,7378522242004763398,Neutral,EXACT_TEXT_a52a810142fae5cd,EXACT_TEXT_a52a810142fae5cd,,exact_duplicate_group_id:EXACT_TEXT_a52a810142fae5cd
62,5,253,7380750258316411653,Negative,EXACT_TEXT_1e99563692093bf5,EXACT_TEXT_1e99563692093bf5,,exact_duplicate_group_id:EXACT_TEXT_1e99563692093bf5
62,5,257,7382901237107262214,Neutral,EXACT_TEXT_0f9f504072bfd03c,EXACT_TEXT_0f9f504072bfd03c,,exact_duplicate_group_id:EXACT_TEXT_0f9f504072bfd03c
62,5,278,7393629524293108485,Neutral,EXACT_TEXT_d313ddb0ebdfcc3c,EXACT_TEXT_d313ddb0ebdfcc3c,,exact_duplicate_group_id:EXACT_TEXT_d313ddb0ebdfcc3c
62,5,279,7393935094467707654,Neutral,EXACT_TEXT_ad84707d28b76475,EXACT_TEXT_ad84707d28b76475,,exact_duplicate_group_id:EXACT_TEXT_ad84707d28b76475
62,5,300,7408507744985334534,Neutral,EXACT_TEXT_dd052f078ec6ba2d,EXACT_TEXT_dd052f078ec6ba2d,,exact_duplicate_group_id:EXACT_TEXT_dd052f078ec6ba2d
62,5,304,7411504802301182725,Neutral,EXACT_TEXT_402193db3862d9b0,EXACT_TEXT_402193db3862d9b0,,exact_duplicate_group_id:EXACT_TEXT_402193db3862d9b0
62,5,306,7413287003867316997,Negative,EXACT_TEXT_a517b4dce5e9bea3,EXACT_TEXT_a517b4dce5e9bea3,,exact_duplicate_group_id:EXACT_TEXT_a517b4dce5e9bea3
62,5,319,7421330981892915973,Negative,EXACT_TEXT_816e7d0ea3a11cf8,EXACT_TEXT_816e7d0ea3a11cf8,,exact_duplicate_group_id:EXACT_TEXT_816e7d0ea3a11cf8
62,5,323,7421581974575416069,Negative,EXACT_TEXT_3aff8413ac8a7f7d,EXACT_TEXT_3aff8413ac8a7f7d,,exact_duplicate_group_id:EXACT_TEXT_3aff8413ac8a7f7d
62,5,324,7421616975119762181,Negative,EXACT_TEXT_7177b033d477230a,EXACT_TEXT_7177b033d477230a,,exact_duplicate_group_id:EXACT_TEXT_7177b033d477230a
62,5,329,7422289119940002565,Negative,EXACT_TEXT_90f697f0fd5b945f,EXACT_TEXT_90f697f0fd5b945f,,exact_duplicate_group_id:EXACT_TEXT_90f697f0fd5b945f
62,5,340,7424249268200178438,Negative,EXACT_TEXT_4774f0a95b0fe381,EXACT_TEXT_4774f0a95b0fe381,,exact_duplicate_group_id:EXACT_TEXT_4774f0a95b0fe381
62,5,342,7424761377402028806,Neutral,EXACT_TEXT_de6f586ad41d26e2,EXACT_TEXT_de6f586ad41d26e2,,exact_duplicate_group_id:EXACT_TEXT_de6f586ad41d26e2
62,5,350,7427083583670977286,Negative,EXACT_TEXT_82c33d754d06856f,EXACT_TEXT_82c33d754d06856f,,exact_duplicate_group_id:EXACT_TEXT_82c33d754d06856f
62,5,351,7428465300708803346,Negative,EXACT_TEXT_8e4be0c925576f58,EXACT_TEXT_8e4be0c925576f58,,exact_duplicate_group_id:EXACT_TEXT_8e4be0c925576f58
62,5,364,7430111056922067718,Neutral,EXACT_TEXT_42622dd9f83efba2,EXACT_TEXT_42622dd9f83efba2,,exact_duplicate_group_id:EXACT_TEXT_42622dd9f83efba2
62,5,379,7433844108995904262,Neutral,EXACT_TEXT_1be331f5cc488211,EXACT_TEXT_1be331f5cc488211,,exact_duplicate_group_id:EXACT_TEXT_1be331f5cc488211
62,5,385,7439702070418866962,Neutral,EXACT_GROUP_00137,EXACT_GROUP_00137,SIM_CLUSTER_00854,near_duplicate_cluster_id:SIM_CLUSTER_00854
62,5,387,7439952728133042952,Negative,EXACT_TEXT_a3842c7ac55f4067,EXACT_TEXT_a3842c7ac55f4067,,exact_duplicate_group_id:EXACT_TEXT_a3842c7ac55f4067
62,5,401,7455545471928795920,Neutral,EXACT_TEXT_13e3b9bed03fee09,EXACT_TEXT_13e3b9bed03fee09,,exact_duplicate_group_id:EXACT_TEXT_13e3b9bed03fee09
62,5,408,7459030067261539073,Neutral,EXACT_TEXT_c1c1dfa52ae5033d,EXACT_TEXT_c1c1dfa52ae5033d,,exact_duplicate_group_id:EXACT_TEXT_c1c1dfa52ae5033d
62,5,425,7474106197714092808,Neutral,EXACT_TEXT_9825dfb137021291,EXACT_TEXT_9825dfb137021291,,exact_duplicate_group_id:EXACT_TEXT_9825dfb137021291
62,5,429,7478416409100993288,Negative,EXACT_TEXT_5e1174ad5845f089,EXACT_TEXT_5e1174ad5845f089,,exact_duplicate_group_id:EXACT_TEXT_5e1174ad5845f089
62,5,443,7506085705480831762,Neutral,EXACT_TEXT_32990659ab4b88c4,EXACT_TEXT_32990659ab4b88c4,,exact_duplicate_group_id:EXACT_TEXT_32990659ab4b88c4
62,5,444,7506733608762655506,Negative,EXACT_TEXT_22cf936ab34626eb,EXACT_TEXT_22cf936ab34626eb,,exact_duplicate_group_id:EXACT_TEXT_22cf936ab34626eb
62,5,446,7508015229289448209,Negative,EXACT_TEXT_b186aaa26cedd06f,EXACT_TEXT_b186aaa26cedd06f,,exact_duplicate_group_id:EXACT_TEXT_b186aaa26cedd06f
62,5,466,7555913775367471880,Negative,EXACT_TEXT_85f57bc1c0959789,EXACT_TEXT_85f57bc1c0959789,,exact_duplicate_group_id:EXACT_TEXT_85f57bc1c0959789
62,5,468,7560667518839522069,Negative,EXACT_GROUP_00038,EXACT_GROUP_00038,SIM_CLUSTER_01435,near_duplicate_cluster_id:SIM_CLUSTER_01435
62,5,469,7560670446296335124,Negative,EXACT_GROUP_00038,EXACT_GROUP_00038,SIM_CLUSTER_01435,near_duplicate_cluster_id:SIM_CLUSTER_01435
62,5,483,7586944411960935186,Neutral,EXACT_TEXT_9b0a8d667bffbb64,EXACT_TEXT_9b0a8d667bffbb64,,exact_duplicate_group_id:EXACT_TEXT_9b0a8d667bffbb64
62,5,487,7586981334897394439,Neutral,EXACT_TEXT_c03b22b9adf730ff,EXACT_TEXT_c03b22b9adf730ff,,exact_duplicate_group_id:EXACT_TEXT_c03b22b9adf730ff
62,5,492,7587047004062302984,Negative,EXACT_TEXT_724c53e3b514966a,EXACT_TEXT_724c53e3b514966a,,exact_duplicate_group_id:EXACT_TEXT_724c53e3b514966a
62,5,495,7587067398617383698,Neutral,EXACT_TEXT_dce638b108115d01,EXACT_TEXT_dce638b108115d01,,exact_duplicate_group_id:EXACT_TEXT_dce638b108115d01
62,5,498,7587266534801851144,Negative,EXACT_TEXT_189036431422f252,EXACT_TEXT_189036431422f252,,exact_duplicate_group_id:EXACT_TEXT_189036431422f252
62,5,516,7596250253708509968,Neutral,EXACT_TEXT_c19b34af4d18ddc2,EXACT_TEXT_c19b34af4d18ddc2,,exact_duplicate_group_id:EXACT_TEXT_c19b34af4d18ddc2
