sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label,comment_text_model_minimal_raw,comment_text_model_social_normalized,baseline_label,baseline_confidence,emoji_only,question,negation,slang,code_mixing,very_short,potential_sarcasm,mixed_sentiment,domain_term,annotator_1_label,annotator_1_notes,annotator_2_label,annotator_2_notes,adjudicated_human_label,adjudication_notes,reference_label,reference_label_source
development,7586874216371094280,"Dulu pake mantan krim abal2 ci ternyata ada kandungan steroidnya lepas dari itu kena dermatitis.. trus ganti pake skincare paketan BPOM sembuh tpi jerawat on off trus...
lalu sekarang pake resep dari cici.. ampul pink-minimalis dan sooting krim...tpi kalo di pakein bedak tabur susah nempelnya🤣",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,,Dulu pake mantan krim abal2 ci ternyata ada kandungan steroidnya lepas dari itu kena dermatitis.. trus ganti pake skincare paketan BPOM sembuh tpi jerawat on off trus... lalu sekarang pake resep dari cici.. ampul pink-minimalis dan sooting krim...tpi kalo di pakein bedak tabur susah nempelnya🤣,Dulu pake mantan krim abal2 ci ternyata ada kandungan steroidnya lepas dari itu kena dermatitis.. trus ganti pake skincare paketan BPOM sembuh tpi jerawat on off trus... lalu sekarang pake resep dari cici.. ampul pink-minimalis dan sooting krim...tpi kalo di pakein bedak tabur susah nempelnya🤣,Unknown,0.0,False,False,True,True,False,False,False,True,True,Uncertain,Nada bercanda atau sarkastik membuat polaritas literal dan maksud sebenarnya tidak konsisten.,Uncertain,Nada bercanda atau sarkastik membuat polaritas literal dan maksud sebenarnya tidak konsisten.,Uncertain,Kedua anotator sepakat. Nada bercanda atau sarkastik membuat polaritas literal dan maksud sebenarnya tidak konsisten.,Uncertain,human_adjudicated_label
development,7587404469648032513,"hi ci aku pake fw hadalabo moisturizing,moist g2g brigtening,ss facetology yang oli and acne skin .. tapi muka ku masih kusam,kering kadang"" berminyak dibagian jidat dan hidung .. ini gimana ngatasinya ci ? pliss capee bgt gada yang cocok",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,"hi ci aku pake fw hadalabo moisturizing,moist g2g brigtening,ss facetology yang oli and acne skin .. tapi muka ku masih kusam,kering kadang"" berminyak dibagian jidat dan hidung .. ini gimana ngatasinya ci ? pliss capee bgt gada yang cocok","hi ci aku pake fw hadalabo moisturizing,moist g2g brigtening,ss facetology yang oli and acne skin .. tapi muka ku masih kusam,kering kadang"" berminyak dibagian jidat dan hidung .. ini gimana ngatasinya ci ? pliss capee bgt gada yang cocok",Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,Kedua anotator sepakat. Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,human_adjudicated_label
development,7586981334897394439,"kakk, mau nanya, aku baru kak... aku jerawatan mendem besar dan byk kak, tipkul kombinasi, fw aku pake cetaphil kak. gimana bagusnya kak? makasii kakk ❤️",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,"kakk, mau nanya, aku baru kak... aku jerawatan mendem besar dan byk kak, tipkul kombinasi, fw aku pake cetaphil kak. gimana bagusnya kak? makasii kakk ❤️","kakk, mau nanya, aku baru kak... aku jerawatan mendem besar dan byk kak, tipkul kombinasi, fw aku pake cetaphil kak. gimana bagusnya kak? makasii kakk ❤️",Positive,0.5,False,True,False,True,False,False,False,True,True,Negative,Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.",Negative,human_adjudicated_label
development,7587266534801851144,"ci tolonggg klo muka kusam, warna muka ga merata, bruntusan bagusnya make apa ya ci?, sy mke fw innisfree, ampoul skin 1004 yg putih sma coklat, tone brightening caps cream skin 1004, ss skin 1004 tub biru tpi gaada perubahan, bingung bagusan mois minimalist atau illiyoon, atau ad rekomendasi ci yg bagus buat kondisi kulit trsrb apa 🥹",7586827398084136200,azarine_retinol,True,182,Not identified,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,,"ci tolonggg klo muka kusam, warna muka ga merata, bruntusan bagusnya make apa ya ci?, sy mke fw innisfree, ampoul skin 1004 yg putih sma coklat, tone brightening caps cream skin 1004, ss skin 1004 tub biru tpi gaada perubahan, bingung bagusan mois minimalist atau illiyoon, atau ad rekomendasi ci yg bagus buat kondisi kulit trsrb apa 🥹","ci tolonggg klo muka kusam, warna muka ga merata, bruntusan bagusnya make apa ya ci?, sy mke fw innisfree, ampoul skin 1004 yg putih sma coklat, tone brightening caps cream skin 1004, ss skin 1004 tub biru tpi gaada perubahan, bingung bagusan mois minimalist atau illiyoon, atau ad rekomendasi ci yg bagus buat kondisi kulit trsrb apa 🥹",Unknown,0.0,False,True,True,True,False,False,False,True,True,Negative,Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.,Negative,Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.,Negative,Kedua anotator sepakat. Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.,Negative,human_adjudicated_label
development,7587284554609050388,"ampoule pink dan minimalist b5 kalo mukamu berminyak
ampoule pink dan illiyoon kalo kering
brightening nya simpen
ada di etalase aku yaaa, nnti aku bahas produk nya di live. co tengah malam pas payday biar dapet harga ambyar ❤",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"ampoule pink dan minimalist b5 kalo mukamu berminyak ampoule pink dan illiyoon kalo kering brightening nya simpen ada di etalase aku yaaa, nnti aku bahas produk nya di live. co tengah malam pas payday biar dapet harga ambyar ❤","ampoule pink dan minimalist b5 kalo mukamu berminyak ampoule pink dan illiyoon kalo kering brightening nya simpen ada di etalase aku yaaa, nnti aku bahas produk nya di live. co tengah malam pas payday biar dapet harga ambyar ❤",Negative,0.5,False,True,True,True,False,False,False,False,True,Positive,Menunjukkan persetujuan atau afeksi positif secara eksplisit terhadap objek yang dibahas.,Positive,Menunjukkan persetujuan atau afeksi positif secara eksplisit terhadap objek yang dibahas.,Positive,Kedua anotator sepakat. Menunjukkan persetujuan atau afeksi positif secara eksplisit terhadap objek yang dibahas.,Positive,human_adjudicated_label
development,7587083754239214344,"beresin dulu sensitive nya pakai illyoon barengin sama ampoule pink juga.
pakai pagi malam setiap hari, jerawat nya totolin minimalist
co bsk pas payday ada harga ambyarrr tentunya🔥",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"beresin dulu sensitive nya pakai illyoon barengin sama ampoule pink juga. pakai pagi malam setiap hari, jerawat nya totolin minimalist co bsk pas payday ada harga ambyarrr tentunya🔥","beresin dulu sensitive nya pakai illyoon barengin sama ampoule pink juga. pakai pagi malam setiap hari, jerawat nya totolin minimalist co bsk pas payday ada harga ambyarrr tentunya🔥",Negative,0.5,False,True,True,True,False,False,False,False,True,Positive,Menunjukkan persetujuan atau afeksi positif secara eksplisit terhadap objek yang dibahas.,Positive,Menunjukkan persetujuan atau afeksi positif secara eksplisit terhadap objek yang dibahas.,Positive,Kedua anotator sepakat. Menunjukkan persetujuan atau afeksi positif secara eksplisit terhadap objek yang dibahas.,Positive,human_adjudicated_label
development,7586893070479082248,"belum nemu fw yng cocok ci, saranin fw yng cocok ke semua jenis kulit, kombinasi jerawat beruntusan",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,,"belum nemu fw yng cocok ci, saranin fw yng cocok ke semua jenis kulit, kombinasi jerawat beruntusan","belum nemu fw yng cocok ci, saranin fw yng cocok ke semua jenis kulit, kombinasi jerawat beruntusan",Unknown,0.0,False,False,True,True,False,False,False,True,True,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7592051181234750229,"ci review ss azarine juga dong yg cicamide, soal nya aku pake itu dari dulu. bagus gk buat yg lagi basic?🥰🥰",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;question;slang,,"ci review ss azarine juga dong yg cicamide, soal nya aku pake itu dari dulu. bagus gk buat yg lagi basic?🥰🥰","ci review ss azarine juga dong yg cicamide, soal nya aku pake itu dari dulu. bagus gk buat yg lagi basic?🥰🥰",Positive,0.5,False,True,True,True,True,False,False,False,False,Neutral,Berisi permintaan review/pengecekan atau penyebutan produk tanpa penilaian pribadi yang tegas.,Neutral,Berisi permintaan review/pengecekan atau penyebutan produk tanpa penilaian pribadi yang tegas.,Neutral,Kedua anotator sepakat. Berisi permintaan review/pengecekan atau penyebutan produk tanpa penilaian pribadi yang tegas.,Neutral,human_adjudicated_label
development,7586989507682779924,"Cici aku udah ngikutin resep cici pori”ku udah mengecil kulitku juga lebih lembab, tapi masih muncul jerawat kayak kecil” di daerah dagu ci , itu bagaimana ci ?",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,,"Cici aku udah ngikutin resep cici pori”ku udah mengecil kulitku juga lebih lembab, tapi masih muncul jerawat kayak kecil” di daerah dagu ci , itu bagaimana ci ?","Cici aku udah ngikutin resep cici pori”ku udah mengecil kulitku juga lebih lembab, tapi masih muncul jerawat kayak kecil” di daerah dagu ci , itu bagaimana ci ?",Unknown,0.0,False,True,True,True,False,False,False,True,True,Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Positive,"Adjudikasi menetapkan Positive karena sinyal hasil baik/pujian menjadi fokus utama. Unsur negatif atau kehati-hatian dinilai sebagai konteks sekunder. Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,human_adjudicated_label
development,7587340302005322504,"ciiii ini kondisi wajahkuuu. warna kulit tidak rata, bruntusan, jerawat kecil, close comedo, pori pori besar di area pipi dan kusam. aku pakai basic skincare aja ce, belum pernah pakai retino atau vitacid. fw himalaya, moisturizer cosrx / skin1004 yg B5, ss wardah",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,,"ciiii ini kondisi wajahkuuu. warna kulit tidak rata, bruntusan, jerawat kecil, close comedo, pori pori besar di area pipi dan kusam. aku pakai basic skincare aja ce, belum pernah pakai retino atau vitacid. fw himalaya, moisturizer cosrx / skin1004 yg B5, ss wardah","ciii ini kondisi wajahkuuu. warna kulit tidak rata, bruntusan, jerawat kecil, close comedo, pori pori besar di area pipi dan kusam. aku pakai basic skincare aja ce, belum pernah pakai retino atau vitacid. fw himalaya, moisturizer cosrx / skin1004 yg B5, ss wardah",Negative,0.5,False,False,True,True,False,False,False,True,True,Negative,Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.",Negative,human_adjudicated_label
development,7587050897827775249,"ci fw hadalabo
moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci, aku antar jemput ank skolah panas panasan.
awal muka aku g kenapa knpa cmn mau ngilangin komedo doang trs fomo pke fw scora alhasil muka aku bruntusan jerawat mendem. tapi skrg udh mendingan berkat ikutin saran cici cmn kusem ci aku hrs bagaimana. cc @azarinecosmetic",7586827398084136200,azarine_retinol,True,54,Azarine,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,,"ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci, aku antar jemput ank skolah panas panasan. awal muka aku g kenapa knpa cmn mau ngilangin komedo doang trs fomo pke fw scora alhasil muka aku bruntusan jerawat mendem. tapi skrg udh mendingan berkat ikutin saran cici cmn kusem ci aku hrs bagaimana. cc @azarinecosmetic","ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci, aku antar jemput ank skolah panas panasan. awal muka aku g kenapa knpa cmn mau ngilangin komedo doang trs fomo pke fw scora alhasil muka aku bruntusan jerawat mendem. tapi skrg udh mendingan berkat ikutin saran cici cmn kusem ci aku hrs bagaimana. cc @USER",Negative,0.5,False,True,True,True,False,False,False,False,True,Positive,Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Uncertain,Memuat sinyal positif dan negatif yang sama-sama kuat; tidak ada polaritas yang jelas dominan.,Positive,Adjudikasi menetapkan Positive karena sinyal hasil baik/pujian menjadi fokus utama. Unsur negatif atau kehati-hatian dinilai sebagai konteks sekunder. Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Positive,human_adjudicated_label
development,7587047004062302984,"ci aku seminggu pake ampul pink, minimaliss buat totol bruntusan, moist hyalu buat malam, pagi pke shooting cream. Ini kok bruntusanku jadi keluar semua agak merah2, cekit2 gatel ya ci. Itu aman dilanjut apa gak cocok ya ci?
bruntusan kan keluar semua ya ci, boleh gak minimalist dioles ke seluruh muka setelah moist hyalu ci ? soalnya bruntus close comedo banyak yang keluar di dagu, dahi, pipi paling panyak ci.🙏",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;potential_sarcasm;question;slang,,"ci aku seminggu pake ampul pink, minimaliss buat totol bruntusan, moist hyalu buat malam, pagi pke shooting cream. Ini kok bruntusanku jadi keluar semua agak merah2, cekit2 gatel ya ci. Itu aman dilanjut apa gak cocok ya ci? bruntusan kan keluar semua ya ci, boleh gak minimalist dioles ke seluruh muka setelah moist hyalu ci ? soalnya bruntus close comedo banyak yang keluar di dagu, dahi, pipi paling panyak ci.🙏","ci aku seminggu pake ampul pink, minimaliss buat totol bruntusan, moist hyalu buat malam, pagi pke shooting cream. Ini kok bruntusanku jadi keluar semua agak merah2, cekit2 gatel ya ci. Itu aman dilanjut apa gak cocok ya ci? bruntusan kan keluar semua ya ci, boleh gak minimalist dioles ke seluruh muka setelah moist hyalu ci ? soalnya bruntus close comedo banyak yang keluar di dagu, dahi, pipi paling panyak ci.🙏",Negative,0.5,False,True,True,True,False,False,True,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,7586986926215463688,"Cii kulit aku kering kadang gatel2, ada bekas jerawat dan close comedo dipipi. Sekarang aku pake fw fecerinna, ampoule pink, moist hyalu cica dan ss ffy ci. Itu udah bener gak ci?🥺 minta jawaban @azarinecosmetic",7586827398084136200,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,,"Cii kulit aku kering kadang gatel2, ada bekas jerawat dan close comedo dipipi. Sekarang aku pake fw fecerinna, ampoule pink, moist hyalu cica dan ss ffy ci. Itu udah bener gak ci?🥺 minta jawaban @azarinecosmetic","Cii kulit aku kering kadang gatel2, ada bekas jerawat dan close comedo dipipi. Sekarang aku pake fw fecerinna, ampoule pink, moist hyalu cica dan ss ffy ci. Itu udah bener gak ci?🥺 minta jawaban @USER",Negative,0.5,False,True,True,True,False,False,False,False,True,Negative,Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Melaporkan reaksi kulit atau efek yang tidak diinginkan setelah/pada penggunaan produk.",Negative,human_adjudicated_label
development,7586941362521047825,"ci aku pengikut cici yang baru aku boleh tanya ga ci? tipe kulit aku berminyak cm di area t-zone aja,jerawat 1-3, close comedo, kusem, pori' gede, bekas jerawat pie pih co itu gimna ngilangin nya 😭😭 udah bener' capek banget ci tolongin bangett😭 aku harus pake apa ya ci boleh minta saran ga ci?",7586827398084136200,azarine_retinol,True,48,Mixed_3plus_Brands,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,"ci aku pengikut cici yang baru aku boleh tanya ga ci? tipe kulit aku berminyak cm di area t-zone aja,jerawat 1-3, close comedo, kusem, pori' gede, bekas jerawat pie pih co itu gimna ngilangin nya 😭😭 udah bener' capek banget ci tolongin bangett😭 aku harus pake apa ya ci boleh minta saran ga ci?","ci aku pengikut cici yang baru aku boleh tanya ga ci? tipe kulit aku berminyak cm di area t-zone aja,jerawat 1-3, close comedo, kusem, pori' gede, bekas jerawat pie pih co itu gimna ngilangin nya 😭😭 udah bener' capek banget ci tolongin bangett😭 aku harus pake apa ya ci boleh minta saran ga ci?",Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,Kedua anotator sepakat. Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,human_adjudicated_label
development,5245494283788784464,"akhirnya nemu azarine retinol yang cocok, gak bikin breakout sama sekali",7586827398084136200,azarine_retinol,True,180,Azarine,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_sentiment;slang,,"akhirnya nemu azarine retinol yang cocok, gak bikin breakout sama sekali","akhirnya nemu azarine retinol yang cocok, gak bikin breakout sama sekali",Positive,0.5,False,False,True,True,True,False,False,True,True,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Kedua anotator sepakat. Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,human_adjudicated_label
development,7587056804390142727,"ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor.. pake hale biru jerawat jarang banget munculnya cm pori"" yg masih gede dan agak bruntusan",7586827398084136200,azarine_retinol,True,54,Azarine,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,,"ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor.. pake hale biru jerawat jarang banget munculnya cm pori"" yg masih gede dan agak bruntusan","ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor.. pake hale biru jerawat jarang banget munculnya cm pori"" yg masih gede dan agak bruntusan",Negative,0.5,False,False,True,True,False,False,False,True,True,Positive,Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Positive,Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Positive,Kedua anotator sepakat. Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Positive,human_adjudicated_label
development,7426981294342865669,"mksih bgt kak infonya,kl vit c+moist g2glow yg ada niacinamide nya aman?",7270117302614478086,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;question;slang,,"mksih bgt kak infonya,kl vit c+moist g2glow yg ada niacinamide nya aman?","mksih bgt kak infonya,kl vit c+moist g2glow yg ada niacinamide nya aman?",Positive,0.5,False,True,False,True,True,False,False,False,True,Positive,"Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Positive,"Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Positive,"Kedua anotator sepakat. Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Positive,human_adjudicated_label
development,7319866693185585925,"sama kak di aku juga malah jerawatan kalo pake niacin, kalo yg retinol jujur bagus bgt",7270117302614478086,azarine_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,,"sama kak di aku juga malah jerawatan kalo pake niacin, kalo yg retinol jujur bagus bgt","sama kak di aku juga malah jerawatan kalo pake niacin, kalo yg retinol jujur bagus bgt",Unknown,0.0,False,False,True,True,False,False,False,True,True,Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Kedua anotator sepakat. Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,human_adjudicated_label
development,7271123143014793989,"ka, klo pake retinol,sma niacin trus moistnya pake the originote yg ceratin retinoid boleh ga yah?",7270117302614478086,azarine_retinol,True,17,Mixed_3plus_Brands,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"ka, klo pake retinol,sma niacin trus moistnya pake the originote yg ceratin retinoid boleh ga yah?","ka, klo pake retinol,sma niacin trus moistnya pake the originote yg ceratin retinoid boleh ga yah?",Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
